Date,Bullish,Neutral,Bearish,Spread,Spread_MA20,SP500_Price_x,SP500_Price_y,SP500_Price
2001-06-28,30.380000000000003,36.71,32.910000000000004,-2.530000000000001,10.832999999999998,1226.199951171875,1226.199951171875,1226.199951171875
2001-07-05,40.74,40.74,18.52,22.219999999999995,11.5095,1219.239990234375,1219.239990234375,1219.239990234375
2001-07-12,25.27,38.46,36.26,-10.989999999999998,11.573999999999998,1208.1400146484375,1208.1400146484375,1208.1400146484375
2001-07-19,50.0,34.78,15.22,34.78,12.7045,1215.02001953125,1215.02001953125,1215.02001953125
2001-07-26,29.520000000000003,32.379999999999995,38.1,-8.579999999999998,12.275499999999997,1202.9300537109375,1202.9300537109375,1202.9300537109375
2001-08-02,36.36,27.27,36.36,0.0,12.547999999999998,1220.75,1220.75,1220.75
2001-08-09,34.94,37.35,27.71,7.229999999999997,13.881499999999999,1183.4300537109375,1183.4300537109375,1183.4300537109375
2001-08-16,35.42,27.08,37.5,-2.0799999999999983,13.287499999999998,1181.6600341796875,1181.6600341796875,1181.6600341796875
2001-08-23,34.48,34.48,31.03,3.449999999999996,13.64,1162.0899658203125,1162.0899658203125,1162.0899658203125
2001-08-30,31.430000000000003,45.71,22.86,8.570000000000004,14.599,1129.030029296875,1129.030029296875,1129.030029296875
2001-09-06,30.34,35.96,33.71,-3.370000000000001,13.8055,1106.4000244140625,1106.4000244140625,1106.4000244140625
2001-09-13,26.67,36.67,36.67,-10.000000000000004,12.529499999999997,1092.5400390625,1092.5400390625,1092.5400390625
2001-09-20,31.08,24.32,44.59,-13.510000000000002,9.7595,984.5399780273438,984.5399780273438,984.5399780273438
2001-09-27,51.11,26.67,22.22,28.89,9.426499999999999,1018.6099853515624,1018.6099853515624,1018.6099853515625
2001-10-04,51.22,19.51,29.270000000000003,21.95,8.876999999999999,1069.6300048828125,1069.6300048828125,1069.6300048828125
2001-10-11,47.370000000000005,24.56,28.07,19.300000000000004,7.580500000000001,1097.4300537109375,1097.4300537109375,1097.4300537109375
2001-10-18,60.56,18.31,21.13,39.43000000000001,8.513,1068.6099853515625,1068.6099853515625,1068.6099853515625
2001-10-25,55.88,26.47,17.65,38.23,9.5735,1100.0899658203125,1100.0899658203125,1100.0899658203125
2001-11-01,35.0,31.67,33.33,1.6700000000000017,9.233,1084.0999755859375,1084.0999755859375,1084.0999755859375
2001-11-08,34.62,23.08,42.31,-7.689999999999998,8.3485,1118.5400390625,1118.5400390625,1118.5400390625
2001-11-15,45.45,21.21,33.33,12.120000000000005,9.081,1142.239990234375,1142.239990234375,1142.239990234375
2001-11-22,58.330000000000005,16.669999999999998,25.0,33.330000000000005,9.636500000000002,1137.030029296875,1137.030029296875,1137.030029296875
2001-11-29,69.33,10.67,20.0,49.33,12.6525,1140.199951171875,1140.199951171875,1140.199951171875
2001-12-06,59.18,16.33,24.49,34.69,12.648,1167.0999755859375,1167.0999755859375,1167.0999755859375
2001-12-13,61.4,24.56,14.04,47.36,15.444999999999999,1119.3800048828125,1119.3800048828125,1119.3800048828125
2001-12-20,52.46,21.31,26.23,26.23,16.7565,1139.9300537109375,1139.9300537109375,1139.9300537109375
2001-12-27,57.69,15.38,26.92,30.77,17.933500000000002,1157.1300048828125,1157.1300048828125,1157.1300048828125
2002-01-03,51.11,24.44,24.44,26.67,19.371000000000002,1165.27001953125,1165.27001953125,1165.27001953125
2002-01-10,54.790000000000006,23.29,21.92,32.870000000000005,20.842000000000002,1156.550048828125,1156.550048828125,1156.550048828125
2002-01-17,29.55,40.91,29.55,0.0,20.413500000000003,1138.8800048828125,1138.8800048828125,1138.8800048828125
2002-01-24,34.69,34.69,30.61,4.079999999999998,20.786,1132.1500244140625,1132.1500244140625,1132.1500244140625
2002-01-31,45.45,31.82,22.73,22.72,22.422000000000004,1130.199951171875,1130.199951171875,1130.199951171875
2002-02-07,37.5,39.58,22.93,14.57,23.826,1080.1700439453125,1080.1700439453125,1080.1700439453125
2002-02-14,45.16,38.71,16.13,29.03,23.833000000000002,1116.47998046875,1116.47998046875,1116.47998046875
2002-02-21,36.36,38.18,25.45,10.91,23.281000000000002,1080.949951171875,1080.949951171875,1080.949951171875
2002-02-28,44.440000000000005,35.19,20.37,24.070000000000007,23.5195,1106.72998046875,1106.72998046875,1106.72998046875
2002-03-07,53.33,31.11,15.55,37.78,23.437,1157.5400390625,1157.5400390625,1157.5400390625
2002-03-14,56.45,29.03,14.52,41.93000000000001,23.622000000000003,1153.0400390625,1153.0400390625,1153.0400390625
2002-03-21,53.23,35.480000000000004,11.29,41.94,25.6355,1153.5899658203125,1153.5899658203125,1153.5899658203125
2002-03-28,51.16,25.58,23.26,27.9,27.415000000000003,1147.3900146484375,1147.3900146484375,1147.3900146484375
2002-04-04,40.48,39.290000000000006,20.24,20.24,27.821000000000005,1126.3399658203125,1126.3399658203125,1126.3399658203125
2002-04-11,28.21,38.46,33.33,-5.119999999999997,25.898500000000002,1103.68994140625,1103.68994140625,1103.68994140625
2002-04-18,40.2,36.59,23.17,17.030000000000005,24.2835,1124.469970703125,1124.469970703125,1124.469970703125
2002-04-25,36.67,40.0,23.33,13.34,23.216,1091.47998046875,1091.47998046875,1091.47998046875
2002-05-02,27.03,39.64,33.33,-6.300000000000001,20.533,1084.56005859375,1084.56005859375,1084.56005859375
2002-05-09,30.26,28.95,40.79,-10.53,18.695,1073.010009765625,1073.010009765625,1073.010009765625
2002-05-16,36.79,34.910000000000004,28.3,8.490000000000002,17.581,1098.22998046875,1098.22998046875,1098.22998046875
2002-05-23,26.19,33.33,40.48,-14.289999999999996,15.533000000000001,1097.0799560546875,1097.0799560546875,1097.0799560546875
2002-05-29,28.26,31.52,40.22,-11.959999999999996,13.291500000000003,1067.6600341796875,1067.6600341796875,1067.6600341796875
2002-06-06,32.79,27.87,39.34,-6.550000000000004,12.964000000000002,1029.1500244140625,1029.1500244140625,1029.1500244140625
2002-06-13,31.82,34.55,33.64,-1.820000000000004,12.669,1009.5599975585938,1009.5599975585938,1009.5599975585938
2002-06-20,45.71,28.57,25.71,20.0,12.533000000000001,1006.2899780273438,1006.2899780273438,1006.2899780273438
2002-06-27,30.97,23.01,46.02,-15.050000000000004,11.052000000000001,990.6400146484376,990.6400146484376,990.6400146484375
2002-07-03,26.56,26.56,46.88,-20.320000000000004,8.584500000000002,953.989990234375,953.989990234375,953.989990234375
2002-07-11,35.05,22.68,42.27,-7.220000000000006,7.678000000000002,927.3699951171876,927.3699951171876,927.3699951171875
2002-07-18,26.25,20.0,53.75,-27.5,5.0995,881.5599975585938,881.5599975585938,881.5599975585938
2002-07-25,27.91,23.26,48.84,-20.930000000000003,2.1639999999999997,838.6799926757812,838.6799926757812,838.6799926757812
2002-08-01,34.21,34.21,31.58,2.629999999999999,0.19899999999999932,884.6599731445312,884.6599731445312,884.6599731445312
2002-08-08,37.7,22.95,39.34,-1.6400000000000006,-1.9800000000000004,905.4600219726562,905.4600219726562,905.4600219726562
2002-08-15,37.93,20.69,41.38,-3.450000000000003,-3.5475000000000003,930.25,930.25,930.25
2002-08-22,43.75,16.669999999999998,39.58,4.170000000000002,-4.351000000000001,962.7000122070312,962.7000122070312,962.7000122070312
2002-08-29,50.0,20.97,29.03,20.97,-3.0465000000000004,917.7999877929688,917.7999877929688,917.7999877929688
2002-09-05,31.480000000000004,18.52,50.0,-18.52,-4.824,879.1500244140625,879.1500244140625,879.1500244140625
2002-09-12,38.36,24.66,36.99,1.3699999999999974,-5.422500000000001,886.9099731445312,886.9099731445312,886.9099731445312
2002-09-19,33.78,22.97,43.24,-9.46,-5.580500000000001,843.3200073242188,843.3200073242188,843.3200073242188
2002-09-26,24.51,28.43,47.06,-22.55,-6.1815000000000015,854.9500122070312,854.9500122070312,854.9500122070312
2002-10-03,35.21,16.900000000000002,47.89,-12.68,-7.24,818.9500122070312,818.9500122070312,818.9500122070312
2002-10-10,28.85,16.35,54.81,-25.960000000000004,-7.823500000000001,803.9199829101562,803.9199829101562,803.9199829101562
2002-10-17,39.47,21.05,39.47,0.0,-7.225500000000001,879.2000122070312,879.2000122070312,879.2000122070312
2002-10-24,44.58,21.69,33.73,10.85,-6.355500000000001,882.5,882.5,882.5
2002-10-31,51.470000000000006,20.59,27.94,23.53000000000001,-5.088000000000001,885.760009765625,885.760009765625,885.760009765625
2002-11-07,50.0,23.68,26.32,23.68,-4.904000000000001,902.6500244140624,902.6500244140624,902.6500244140625
2002-11-14,48.65,18.92,32.43,16.22,-3.3405,904.27001953125,904.27001953125,904.27001953125
2002-11-21,50.56,28.09,21.35,29.210000000000004,-0.8640000000000005,933.760009765625,933.760009765625,933.760009765625
2002-11-28,51.06,17.02,31.91,19.15,0.4544999999999998,938.8699951171876,938.8699951171876,938.8699951171875
2002-12-05,52.94,29.41,17.65,35.29,3.594,906.5499877929688,906.5499877929688,906.5499877929688
2002-12-12,41.38,34.48,24.14,17.240000000000002,5.5025,901.5800170898438,901.5800170898438,901.5800170898438
2002-12-19,42.86,27.14,30.0,12.86,6.014,884.25,884.25,884.25
2002-12-26,40.0,28.000000000000004,32.0,8.0,6.4959999999999996,889.6599731445312,889.6599731445312,889.6599731445312
2003-01-02,32.43,29.73,37.84,-5.410000000000004,6.398000000000001,909.030029296875,909.030029296875,909.030029296875
2003-01-09,38.1,19.05,42.86,-4.759999999999998,5.9515,927.5700073242188,927.5700073242188,927.5700073242188
2003-01-16,29.17,41.67,29.17,0.0,4.9030000000000005,914.5999755859376,914.5999755859376,914.5999755859375
2003-01-23,25.0,31.82,43.18,-18.18,4.92,887.3400268554688,887.3400268554688,887.3400268554688
2003-01-30,25.53,26.6,47.870000000000005,-22.340000000000003,3.7344999999999997,844.6099853515625,844.6099853515625,844.6099853515625
2003-02-06,22.86,51.43,25.71,-2.8500000000000014,4.065,838.1500244140625,838.1500244140625,838.1500244140625
2003-02-13,21.9,40.0,38.1,-16.200000000000003,4.3825,817.3699951171875,817.3699951171875,817.3699951171875
2003-02-20,21.05,21.05,57.89,-36.84,3.1745,837.0999755859375,837.0999755859375,837.0999755859375
2003-02-27,26.02,26.83,47.15,-21.13,3.4160000000000004,837.280029296875,837.280029296875,837.280029296875
2003-03-06,33.33,27.27,39.39,-6.060000000000002,3.1130000000000004,822.0999755859375,822.0999755859375,822.0999755859375
2003-03-13,34.29,14.29,51.43,-17.14,1.7134999999999998,831.9000244140625,831.9000244140625,831.9000244140625
2003-03-20,42.86,19.05,38.1,4.759999999999998,0.7749999999999995,875.6699829101562,875.6699829101562,875.6699829101562
2003-03-27,39.42,27.88,32.690000000000005,6.729999999999997,-0.07250000000000068,868.52001953125,868.52001953125,868.52001953125
2003-04-03,32.35,29.41,38.24,-5.890000000000001,-1.1780000000000006,876.4500122070312,876.4500122070312,876.4500122070312
2003-04-10,38.46,30.77,30.77,7.690000000000005,-2.2540000000000004,871.5800170898438,871.5800170898438,871.5800170898438
2003-04-17,46.3,22.22,31.480000000000004,14.82,-2.470500000000001,893.5800170898438,893.5800170898438,893.5800170898438
2003-04-24,63.0,18.0,19.0,44.0,-2.035000000000001,911.4299926757812,911.4299926757812,911.4299926757812
2003-05-01,48.57,25.71,25.71,22.86,-1.7540000000000007,916.2999877929688,916.2999877929688,916.2999877929688
2003-05-08,52.8,28.8,18.4,34.400000000000006,-0.6770000000000003,920.27001953125,920.27001953125,920.27001953125
2003-05-15,62.79,20.93,16.28,46.51,1.2484999999999995,946.6699829101562,946.6699829101562,946.6699829101562
2003-05-22,38.46,25.96,35.58,2.8800000000000026,1.6629999999999998,931.8699951171876,931.8699951171876,931.8699951171875
2003-05-29,62.86000000000001,22.86,14.29,48.57000000000001,4.3295,949.6400146484376,949.6400146484376,949.6400146484375
2003-06-05,52.0,28.8,19.2,32.8,5.9695,990.1400146484376,990.1400146484376,990.1400146484375
2003-06-12,50.0,20.83,29.17,20.83,7.919999999999999,998.510009765625,998.510009765625,998.510009765625
2003-06-19,56.41,7.689999999999999,35.9,20.510000000000005,10.0625,994.7000122070312,994.7000122070312,994.7000122070312
2003-06-26,71.43,20.0,8.57,62.86000000000001,13.348000000000003,985.8200073242188,985.8200073242188,985.8200073242188
2003-07-03,41.18,23.53,35.29,5.890000000000001,14.4525,985.7000122070312,985.7000122070312,985.7000122070312
2003-07-10,43.24,25.68,31.08,12.16,16.9025,988.7000122070312,988.7000122070312,988.7000122070312
2003-07-17,51.25999999999999,20.17,28.57,22.68999999999999,19.093500000000002,981.72998046875,981.72998046875,981.72998046875
2003-07-24,52.0,17.330000000000002,30.67,21.33,20.463,981.5999755859376,981.5999755859376,981.5999755859375
2003-07-31,51.54,32.31,16.150000000000002,35.39,23.0895,990.3099975585938,990.3099975585938,990.3099975585938
2003-08-07,45.45,22.08,32.47,12.980000000000004,23.500500000000002,974.1199951171876,974.1199951171876,974.1199951171875
2003-08-14,50.56,25.840000000000003,23.6,26.960000000000004,24.512,990.510009765625,990.510009765625,990.510009765625
2003-08-21,62.96000000000001,18.52,18.52,44.44000000000001,27.0285,1003.27001953125,1003.27001953125,1003.27001953125
2003-08-28,56.7,20.62,22.68,34.02,28.345000000000006,1002.8400268554688,1002.8400268554688,1002.8400268554688
2003-09-04,62.3,21.31,16.39,45.91,29.8995,1027.969970703125,1027.969970703125,1027.969970703125
2003-09-11,58.14,24.42,17.44,40.7,29.734500000000004,1016.4199829101562,1016.4199829101562,1016.4199829101562
2003-09-18,62.74999999999999,17.65,19.61,43.13999999999999,30.7485,1039.5799560546875,1039.5799560546875,1039.5799560546875
2003-09-25,57.28,20.39,22.33,34.95,30.776,1003.27001953125,1003.27001953125,1003.27001953125
2003-10-02,50.0,21.43,28.57,21.43,29.522000000000002,1020.239990234375,1020.239990234375,1020.239990234375
2003-10-09,57.58,19.19,23.23,34.349999999999994,31.095500000000005,1038.72998046875,1038.72998046875,1038.72998046875
2003-10-16,60.34,25.86,13.79,46.55,30.9945,1050.0699462890625,1050.0699462890625,1050.0699462890625
2003-10-23,52.78,30.56,16.669999999999998,36.11,31.160000000000004,1033.77001953125,1033.77001953125,1033.77001953125
2003-10-30,57.81,23.44,18.75,39.06,32.0715,1046.93994140625,1046.93994140625,1046.93994140625
2003-11-06,57.58,25.76,16.669999999999998,40.91,33.0915,1058.050048828125,1058.050048828125,1058.050048828125
2003-11-13,53.33,32.22,14.44,38.89,31.893,1058.4100341796875,1058.4100341796875,1058.4100341796875
2003-11-20,53.23,25.81,20.97,32.26,33.2115,1033.6500244140625,1033.6500244140625,1033.6500244140625
2003-11-27,60.38,18.87,20.75,39.63,34.585,1058.449951171875,1058.449951171875,1058.449951171875
2003-12-04,69.37,16.220000000000002,14.41,54.96000000000001,36.1985,1069.719970703125,1069.719970703125,1069.719970703125
2003-12-11,55.26,23.68,21.05,34.209999999999994,36.8425,1071.2099609375,1071.2099609375,1071.2099609375
2003-12-18,60.2,20.41,19.39,40.81,37.1135,1089.1800537109375,1089.1800537109375,1089.1800537109375
2003-12-26,65.52,17.24,17.24,48.28,38.8785,1095.8900146484375,1095.8900146484375,1095.8900146484375
2004-01-01,62.41,24.11,13.48,48.92999999999999,39.977,1111.9200439453125,1111.9200439453125,1111.9200439453125
2004-01-08,67.16,14.93,17.91,49.25,40.217499999999994,1131.9200439453125,1131.9200439453125,1131.9200439453125
2004-01-15,66.29,23.6,10.11,56.18000000000001,41.3255,1132.050048828125,1132.050048828125,1132.050048828125
2004-01-22,69.51,17.07,13.41,56.10000000000001,41.835,1143.93994140625,1143.93994140625,1143.93994140625
2004-01-29,56.88,28.13,15.0,41.88,41.894,1134.1099853515625,1134.1099853515625,1134.1099853515625
2004-02-05,50.91,27.27,21.82,29.09,41.191500000000005,1128.5899658203125,1128.5899658203125,1128.5899658203125
2004-02-12,56.10000000000001,29.270000000000003,14.63,41.470000000000006,41.5175,1152.1099853515625,1152.1099853515625,1152.1099853515625
2004-02-19,56.45,22.58,20.97,35.480000000000004,42.22,1147.06005859375,1147.06005859375,1147.06005859375
2004-02-26,41.58,27.89,30.53,11.049999999999995,41.055,1144.9100341796875,1144.9100341796875,1144.9100341796875
2004-03-04,47.83,39.13,13.04,34.79,40.467,1154.8699951171875,1154.8699951171875,1154.8699951171875
2004-03-11,41.29,25.16,33.550000000000004,7.739999999999995,39.048500000000004,1106.780029296875,1106.780029296875,1106.780029296875
2004-03-18,38.6,35.09,26.32,12.28,37.709500000000006,1122.3199462890625,1122.3199462890625,1122.3199462890625
2004-03-25,31.480000000000004,25.93,42.59,-11.11,35.1085,1109.18994140625,1109.18994140625,1109.18994140625
2004-04-01,55.17,22.41,22.41,32.75999999999999,34.802,1132.1700439453125,1132.1700439453125,1132.1700439453125
2004-04-08,58.78,20.95,20.27,38.510000000000005,35.1145,1139.3199462890625,1139.3199462890625,1139.3199462890625
2004-04-15,63.74999999999999,22.5,13.750000000000002,49.99999999999999,35.632999999999996,1128.8399658203125,1128.8399658203125,1128.8399658203125
2004-04-22,50.0,27.500000000000004,22.5,27.5,34.26,1139.9300537109375,1139.9300537109375,1139.9300537109375
2004-04-29,50.0,28.79,21.21,28.79,33.989000000000004,1113.8900146484375,1113.8900146484375,1113.8900146484375
2004-05-06,38.98,33.900000000000006,27.12,11.859999999999996,32.5415,1113.989990234375,1113.989990234375,1113.989990234375
2004-05-13,32.89,23.68,43.42,-10.529999999999994,29.601,1096.43994140625,1096.43994140625,1096.43994140625
2004-05-20,36.67,23.33,40.0,-3.3299999999999983,26.988000000000007,1089.18994140625,1089.18994140625,1089.18994140625
2004-05-27,36.11,23.61,40.28,-4.170000000000002,24.317,1121.280029296875,1121.280029296875,1121.280029296875
2004-06-03,33.33,40.48,26.19,7.139999999999997,21.865000000000002,1116.6400146484375,1116.6400146484375,1116.6400146484375
2004-06-10,55.26,28.95,15.79,39.47,21.033499999999997,1136.469970703125,1136.469970703125,1136.469970703125
2004-06-17,41.41,30.47,28.13,13.280000000000005,19.6035,1132.050048828125,1132.050048828125,1132.050048828125
2004-06-24,56.41,20.51,23.08,33.33,19.8155,1140.6500244140625,1140.6500244140625,1140.6500244140625
2004-07-01,56.97,27.27,15.76,41.21,19.8025,1128.93994140625,1128.93994140625,1128.93994140625
2004-07-08,55.1,23.47,21.43,33.67,19.711999999999996,1109.1099853515625,1109.1099853515625,1109.1099853515625
2004-07-15,47.370000000000005,28.95,23.68,23.690000000000005,20.344,1106.68994140625,1106.68994140625,1106.68994140625
2004-07-22,35.709999999999994,40.48,23.81,11.899999999999991,19.1995,1096.8399658203125,1096.8399658203125,1096.8399658203125
2004-07-29,34.0,30.0,36.0,-2.0,18.7125,1100.4300537109375,1100.4300537109375,1100.4300537109375
2004-08-05,30.99,35.21,33.800000000000004,-2.8100000000000023,17.958,1080.699951171875,1080.699951171875,1080.699951171875
2004-08-12,38.57,21.43,40.0,-1.4299999999999995,18.442,1063.22998046875,1063.22998046875,1063.22998046875
2004-08-19,34.88,30.23,34.88,0.0,16.804000000000002,1091.22998046875,1091.22998046875,1091.22998046875
2004-08-26,41.53,33.050000000000004,25.42,16.110000000000003,15.683999999999997,1105.0899658203125,1105.0899658203125,1105.0899658203125
2004-09-02,41.510000000000005,30.19,28.3,13.210000000000008,13.8445,1118.31005859375,1118.31005859375,1118.31005859375
2004-09-09,50.5,25.74,23.76,26.74,13.8065,1118.3800048828125,1118.3800048828125,1118.3800048828125
2004-09-16,45.45,22.73,31.82,13.630000000000006,13.0485,1123.5,1123.5,1123.5
2004-09-23,51.2,22.0,26.8,24.4,13.6755,1108.3599853515625,1108.3599853515625,1108.3599853515625
2004-09-30,41.07,19.64,39.290000000000006,1.779999999999994,14.291000000000002,1114.5799560546875,1114.5799560546875,1114.5799560546875
2004-10-07,56.93,23.36,19.71,37.22,16.3185,1130.6500244140625,1130.6500244140625,1130.6500244140625
2004-10-14,44.71,27.06,28.24,16.470000000000002,17.350500000000004,1103.2900390625,1103.2900390625,1103.2900390625
2004-10-21,42.48,28.76,28.76,13.720000000000002,17.679499999999997,1106.489990234375,1106.489990234375,1106.489990234375
2004-10-28,42.31,25.96,31.730000000000004,10.579999999999991,16.235000000000003,1127.43994140625,1127.43994140625,1127.43994140625
2004-11-04,57.14,20.0,22.86,34.28,17.285,1161.6700439453125,1161.6700439453125,1161.6700439453125
2004-11-11,62.5,15.909999999999998,21.59,40.91,17.663999999999998,1173.47998046875,1173.47998046875,1173.47998046875
2004-11-18,64.1,13.46,22.44,41.66,17.686500000000002,1183.550048828125,1183.550048828125,1183.550048828125
2004-11-24,49.48,23.71,26.8,22.680000000000003,17.137,1181.760009765625,1181.760009765625,1181.760009765625
2004-12-02,56.76,17.84,25.41,31.35,17.520000000000003,1190.3299560546875,1190.3299560546875,1190.3299560546875
2004-12-09,51.35,23.42,25.230000000000004,26.11999999999999,18.230999999999998,1189.239990234375,1189.239990234375,1189.239990234375
2004-12-16,52.53,28.28,19.19,33.34,19.998,1203.2099609375,1203.2099609375,1203.2099609375
2004-12-23,60.23,21.59,18.18,42.05,22.240999999999996,1210.1300048828125,1210.1300048828125,1210.1300048828125
2004-12-30,57.66,24.82,17.52,40.14,24.319499999999998,1213.550048828125,1213.550048828125,1213.550048828125
2005-01-06,38.1,27.38,34.52,3.5799999999999983,24.4985,1187.8900146484375,1187.8900146484375,1187.8900146484375
2005-01-13,33.989999999999995,26.14,39.87,-5.880000000000003,23.399,1177.449951171875,1177.449951171875,1177.449951171875
2005-01-20,33.660000000000004,32.67,33.660000000000004,0.0,22.7385,1175.4100341796875,1175.4100341796875,1175.4100341796875
2005-01-27,26.43,37.14,36.43,-10.0,20.9015,1174.550048828125,1174.550048828125,1174.550048828125
2005-02-03,41.67,33.33,25.0,16.67,21.0535,1189.8900146484375,1189.8900146484375,1189.8900146484375
2005-02-10,43.75,33.33,22.92,20.83,20.875,1197.010009765625,1197.010009765625,1197.010009765625
2005-02-17,36.36,33.77,29.87,6.489999999999998,21.1105,1200.75,1200.75,1200.75
2005-02-24,31.82,36.36,31.82,0.0,19.2495,1200.199951171875,1200.199951171875,1200.199951171875
2005-03-03,39.51,33.33,27.16,12.349999999999998,19.043499999999998,1210.469970703125,1210.469970703125,1210.469970703125
2005-03-10,49.66,25.5,24.83,24.83,19.599,1209.25,1209.25,1209.25
2005-03-17,32.47,35.06,32.47,0.0,19.07,1190.2099609375,1190.2099609375,1190.2099609375
2005-03-24,23.23,34.84,41.94,-18.71,16.420499999999997,1171.4200439453125,1171.4200439453125,1171.4200439453125
2005-03-31,28.43,20.59,50.98,-22.550000000000004,13.247499999999999,1180.5899658203125,1180.5899658203125,1180.5899658203125
2005-04-07,27.74,28.39,43.87,-16.13,10.357999999999999,1191.1400146484375,1191.1400146484375,1191.1400146484375
2005-04-14,16.48,41.760000000000005,41.760000000000005,-25.280000000000005,7.959999999999998,1162.050048828125,1162.050048828125,1162.050048828125
2005-04-21,36.84,30.26,32.89,3.950000000000003,6.589999999999999,1159.949951171875,1159.949951171875,1159.949951171875
2005-04-28,29.75,35.54,34.71,-4.960000000000001,5.036,1143.219970703125,1143.219970703125,1143.219970703125
2005-05-05,28.57,26.53,44.9,-16.33,2.5524999999999993,1172.6300048828125,1172.6300048828125,1172.6300048828125
2005-05-12,30.520000000000003,33.12,36.36,-5.839999999999996,0.15799999999999947,1159.3599853515625,1159.3599853515625,1159.3599853515625
2005-05-19,38.92,32.43,28.65,10.270000000000003,-1.3355000000000004,1191.0799560546875,1191.0799560546875,1191.0799560546875
2005-05-26,44.14,32.43,23.42,20.72,-0.47850000000000037,1197.6199951171875,1197.6199951171875,1197.6199951171875
2005-06-02,48.61,31.94,19.44,29.17,1.2739999999999998,1204.2900390625,1204.2900390625,1204.2900390625
2005-06-09,45.98,34.48,19.54,26.44,2.596,1200.9300537109375,1200.9300537109375,1200.9300537109375
2005-06-16,48.05,33.12,18.83,29.22,4.557,1210.9599609375,1210.9599609375,1210.9599609375
2005-06-23,46.59,35.23,18.18,28.41,5.144,1200.72998046875,1200.72998046875,1200.72998046875
2005-06-30,45.89,24.66,29.45,16.44,4.9245,1191.3299560546875,1191.3299560546875,1191.3299560546875
2005-07-07,43.0108,36.5591,20.4301,22.5807,5.7290350000000005,1197.8699951171875,1197.8699951171875,1197.8699951171875
2005-07-14,57.89,28.07,14.04,43.85,7.921535,1226.5,1226.5,1226.5
2005-07-21,41.18,31.37,27.450000000000003,13.729999999999997,7.9905349999999995,1227.0400390625,1227.0400390625,1227.0400390625
2005-07-28,57.52,24.84,17.65,39.870000000000005,8.742535,1243.719970703125,1243.719970703125,1243.719970703125
2005-08-04,47.83,26.090000000000003,26.090000000000003,21.739999999999995,9.829535,1235.8599853515625,1235.8599853515625,1235.8599853515625
2005-08-11,39.74,31.41,28.85,10.889999999999995,11.309535,1237.81005859375,1237.81005859375,1237.81005859375
2005-08-18,29.29,30.3,40.400000000000006,-11.110000000000008,11.881535,1219.02001953125,1219.02001953125,1219.02001953125
2005-08-25,36.14,32.53,31.33,4.809999999999999,12.928535,1212.3699951171875,1212.3699951171875,1212.3699951171875
2005-09-01,31.76,30.59,37.65,-5.890000000000001,13.898034999999998,1221.5899658203125,1221.5899658203125,1221.5899658203125
2005-09-08,42.31,25.0,32.690000000000005,9.61999999999999,14.181535,1231.6700439453125,1231.6700439453125,1231.6700439453125
2005-09-15,51.43,20.0,28.57,22.86,15.572534999999998,1227.72998046875,1227.72998046875,1227.72998046875
2005-09-22,39.47,28.07,32.46,7.009999999999998,16.739534999999997,1214.6199951171875,1214.6199951171875,1214.6199951171875
2005-09-29,31.879999999999995,28.99,39.13,-7.25,16.669034999999997,1227.6800537109375,1227.6800537109375,1227.6800537109375
2005-10-06,50.0,22.58,27.42,22.58,17.284534999999998,1191.489990234375,1191.489990234375,1191.489990234375
2005-10-13,38.96,12.989999999999998,48.05,-9.089999999999996,15.794034999999997,1176.8399658203125,1176.8399658203125,1176.8399658203125
2005-10-20,43.11,20.96,35.93,7.18,14.694534999999998,1177.800048828125,1177.800048828125,1177.800048828125
2005-10-27,32.05,21.790000000000003,46.150000000000006,-14.100000000000009,12.667534999999999,1178.9000244140625,1178.9000244140625,1178.9000244140625
2005-11-03,42.95,29.49,27.56,15.39,11.976034999999998,1219.93994140625,1219.93994140625,1219.93994140625
2005-11-10,58.620000000000005,18.39,22.99,35.63000000000001,12.337034999999998,1230.9599609375,1230.9599609375,1230.9599609375
2005-11-17,53.63,24.58,21.790000000000003,31.84,13.107035,1242.800048828125,1242.800048828125,1242.800048828125
2005-11-24,57.330000000000005,26.67,16.0,41.330000000000005,14.0445,1265.6099853515625,1265.6099853515625,1265.6099853515625
2005-12-01,52.470000000000006,24.07,23.46,29.010000000000005,13.302499999999998,1264.6700439453125,1264.6700439453125,1264.6700439453125
2005-12-08,49.47,31.58,18.95,30.52,14.142,1255.8399658203125,1255.8399658203125,1255.8399658203125
2005-12-15,46.150000000000006,31.730000000000004,22.12,24.030000000000005,13.35,1270.93994140625,1270.93994140625,1270.93994140625
2005-12-22,41.03,30.77,28.21,12.82,12.904,1268.1199951171875,1268.1199951171875,1268.1199951171875
2005-12-29,37.3,26.19,36.51,0.7899999999999991,12.399,1254.4200439453125,1254.4200439453125,1254.4200439453125
2006-01-05,29.35,30.43,40.22,-10.87,12.410999999999998,1273.47998046875,1273.47998046875,1273.47998046875
2006-01-12,58.96,21.97,19.08,39.88,14.1645,1286.06005859375,1286.06005859375,1286.06005859375
2006-01-19,50.0,24.17,25.83,24.17,15.6675,1285.0400390625,1285.0400390625,1285.0400390625
2006-01-26,30.77,35.9,33.33,-2.5600000000000023,15.0585,1273.8299560546875,1273.8299560546875,1273.8299560546875
2006-02-02,44.7,21.97,33.33,11.370000000000005,14.484000000000004,1270.8399658203125,1270.8399658203125,1270.8399658203125
