date,value,breadth_200,breadth_50
2007-01-05,1409.7099609375,0.0,0.0
2007-01-08,1412.8399658203125,0.0,0.0
2007-01-09,1412.1099853515625,0.0,0.0
2007-01-10,1414.8499755859375,0.0,0.0
2007-01-11,1423.8199462890625,0.0,0.0
2007-01-12,1430.72998046875,0.0,0.0
2007-01-16,1431.9000244140625,0.0,0.0
2007-01-17,1430.6199951171875,0.0,0.0
2007-01-18,1426.3699951171875,0.0,0.0
2007-01-19,1430.5,0.0,0.0
2007-01-22,1422.949951171875,0.0,0.0
2007-01-23,1427.989990234375,0.0,0.0
2007-01-24,1440.1300048828125,0.0,0.0
2007-01-25,1423.9000244140625,0.0,0.0
2007-01-26,1422.1800537109375,0.0,0.0
2007-01-29,1420.6199951171875,0.0,0.0
2007-01-30,1428.8199462890625,0.0,0.0
2007-01-31,1438.239990234375,0.0,0.0
2007-02-01,1445.93994140625,0.0,0.0
2007-02-02,1448.3900146484375,0.0,0.0
2007-02-05,1446.989990234375,0.0,0.0
2007-02-06,1448.0,0.0,0.0
2007-02-07,1450.02001953125,0.0,0.0
2007-02-08,1448.31005859375,0.0,0.0
2007-02-09,1438.06005859375,0.0,0.0
2007-02-12,1433.3699951171875,0.0,0.0
2007-02-13,1444.260009765625,0.0,0.0
2007-02-14,1455.300048828125,0.0,0.0
2007-02-15,1456.81005859375,0.0,0.0
2007-02-16,1455.5400390625,0.0,0.0
2007-02-20,1459.6800537109375,0.0,0.0
2007-02-21,1457.6300048828125,0.0,0.0
2007-02-22,1456.3800048828125,0.0,0.0
2007-02-23,1451.18994140625,0.0,0.0
2007-02-26,1449.3699951171875,0.0,0.0
2007-02-27,1399.0400390625,0.0,0.0
2007-02-28,1406.8199462890625,0.0,0.0
2007-03-01,1403.1700439453125,0.0,0.0
2007-03-02,1387.1700439453125,0.0,0.0
2007-03-05,1374.1199951171875,0.0,0.0
2007-03-06,1395.4100341796875,0.0,0.0
2007-03-07,1391.969970703125,0.0,0.0
2007-03-08,1401.8900146484375,0.0,0.0
2007-03-09,1402.8399658203125,0.0,0.0
2007-03-12,1406.5999755859375,0.0,0.0
2007-03-13,1377.949951171875,0.0,0.0
2007-03-14,1387.1700439453125,0.0,0.0
2007-03-15,1392.280029296875,0.0,12.385701497395834
2007-03-16,1386.949951171875,0.0,23.690773010253906
2007-03-19,1402.06005859375,0.0,37.48960876464844
2007-03-20,1410.93994140625,0.0,40.315877278645836
2007-03-21,1435.0400390625,0.0,49.5428098042806
2007-03-22,1434.5400390625,0.0,55.56155268351237
2007-03-23,1436.1099853515625,0.0,60.913429260253906
2007-03-26,1437.5,0.0,60.0331662495931
2007-03-27,1428.6099853515625,0.0,57.960198720296226
2007-03-28,1417.22998046875,0.0,53.15091323852539
2007-03-29,1422.530029296875,0.0,49.79363123575846
2007-03-30,1420.8599853515625,0.0,48.42619069417318
2007-04-02,1424.550048828125,0.0,49.4623654683431
2007-04-03,1437.77001953125,0.0,53.18444951375326
2007-04-04,1439.3699951171875,0.0,56.65839513142904
2007-04-05,1443.760009765625,0.0,60.62861887613932
2007-04-09,1444.6099853515625,0.0,61.70388666788737
2007-04-10,1448.3900146484375,0.0,63.19272104899088
2007-04-11,1438.8699951171875,0.0,61.45574824015299
2007-04-12,1447.800048828125,0.0,61.45574824015299
2007-04-13,1452.8499755859375,0.0,61.95202763875326
2007-04-16,1468.3299560546875,0.0,67.9900754292806
2007-04-17,1471.47998046875,0.0,73.03556823730469
2007-04-18,1472.5,0.0,77.33664194742839
2007-04-19,1470.72998046875,0.0,77.2746073404948
2007-04-20,1484.3499755859375,0.0,77.45743560791016
2007-04-23,1480.9300537109375,0.0,77.88778686523438
2007-04-24,1480.4100341796875,0.0,78.0528055826823
2007-04-25,1495.4200439453125,0.0,77.88778940836589
2007-04-26,1494.25,0.0,77.64026641845703
2007-04-27,1494.0699462890625,0.0,78.87788899739583
2007-04-30,1482.3699951171875,0.0,75.66006724039714
2007-05-01,1486.300048828125,0.0,72.27722930908203
2007-05-02,1495.9200439453125,0.0,71.45214589436848
2007-05-03,1502.3900146484375,0.0,73.78234100341797
2007-05-04,1505.6199951171875,0.0,76.70711771647136
2007-05-07,1509.47998046875,0.0,77.48424021402995
2007-05-08,1507.719970703125,0.0,78.4893290201823
2007-05-09,1512.5799560546875,0.0,79.55665079752605
2007-05-10,1491.469970703125,0.0,77.25779978434245
2007-05-11,1505.8499755859375,0.0,76.43678283691406
2007-05-14,1503.1500244140625,0.0,73.89162699381511
2007-05-15,1501.18994140625,0.0,73.09542083740234
2007-05-16,1514.1400146484375,0.0,73.0328852335612
2007-05-17,1512.75,0.0,72.7272720336914
2007-05-18,1522.75,0.0,74.11957295735677
2007-05-21,1525.0999755859375,0.0,73.95577239990234
2007-05-22,1524.1199951171875,0.0,75.59377543131511
2007-05-23,1522.280029296875,0.0,75.51187642415364
2007-05-24,1507.510009765625,0.0,71.90827178955078
2007-05-25,1515.72998046875,0.0,68.5503667195638
2007-05-29,1518.1099853515625,0.0,67.73136647542317
2007-05-30,1530.22998046875,0.0,70.67977142333984
2007-05-31,1530.6199951171875,0.0,73.79197692871094
2007-06-01,1536.3399658203125,0.0,76.00327809651692
2007-06-04,1539.1800537109375,0.0,77.31368001302083
2007-06-05,1530.949951171875,0.0,75.59377797444661
2007-06-06,1517.3800048828125,0.0,71.41687520345052
2007-06-07,1490.719970703125,0.0,61.506964365641274
2007-06-08,1507.6700439453125,0.0,57.493858337402344
2007-06-11,1509.1199951171875,0.0,54.87305450439453
2007-06-12,1493.0,0.0,54.29975382486979
2007-06-13,1515.6700439453125,0.0,54.13595453898112
2007-06-14,1522.969970703125,0.0,55.64126968383789
2007-06-15,1532.9100341796875,0.0,61.7309824625651
2007-06-18,1531.050048828125,0.0,62.908495585123696
2007-06-19,1533.699951171875,0.0,62.826796213785805
2007-06-20,1512.8399658203125,0.0,58.823527018229164
2007-06-21,1522.18994140625,0.0,56.454246520996094
2007-06-22,1502.56005859375,0.0,51.35093307495117
2007-06-25,1497.739990234375,0.0,48.37420145670573
2007-06-26,1492.8900146484375,0.0,43.846780141194664
2007-06-27,1506.3399658203125,0.0,44.74327596028646
2007-06-28,1505.7099609375,0.0,46.699267069498696
2007-06-29,1503.3499755859375,0.0,48.73675664265951
2007-07-02,1519.4300537109375,0.0,50.77424748738607
2007-07-03,1524.8699951171875,0.0,53.38223393758138
2007-07-05,1525.4000244140625,0.0,56.47922007242838
2007-07-06,1530.43994140625,0.0,58.516709645589195
2007-07-09,1531.8499755859375,0.0,59.57620493570963
2007-07-10,1510.1199951171875,0.0,57.04971694946289
2007-07-11,1518.760009765625,0.0,54.3602294921875
2007-07-12,1547.699951171875,0.0,55.6642214457194
2007-07-13,1552.5,0.0,61.12469355265299
2007-07-16,1549.52001953125,0.0,64.0586789449056
2007-07-17,1549.3699951171875,0.0,63.325182596842446
2007-07-18,1546.1700439453125,0.0,61.53219223022461
2007-07-19,1553.0799560546875,0.0,61.939690907796226
2007-07-20,1534.0999755859375,0.0,59.73920186360677
2007-07-23,1541.5699462890625,0.0,58.51670583089193
2007-07-24,1511.0400390625,0.0,52.15973790486654
2007-07-25,1518.0899658203125,0.0,48.98125457763672
2007-07-26,1482.6600341796875,0.0,40.09780057271322
2007-07-27,1458.949951171875,0.0,32.90734990437826
2007-07-30,1473.9100341796875,0.0,26.935019810994465
2007-07-31,1455.27001953125,0.0,24.87804921468099
2007-08-01,1465.81005859375,0.0,26.910568873087566
2007-08-02,1472.199951171875,0.0,28.69918696085612
2007-08-03,1433.06005859375,0.0,28.211381912231445
2007-08-06,1467.6700439453125,0.0,29.268292744954426
2007-08-07,1476.7099609375,0.0,29.837398529052734
2007-08-08,1497.489990234375,0.0,37.886178970336914
2007-08-09,1453.0899658203125,0.0,37.47967529296875
2007-08-10,1453.6400146484375,0.0,35.93496004740397
2007-08-13,1452.9200439453125,0.0,30.569107055664062
2007-08-14,1426.5400390625,0.0,27.56097666422526
2007-08-15,1406.699951171875,0.0,22.032520929972332
2007-08-16,1411.27001953125,0.0,16.82926877339681
2007-08-17,1445.93994140625,0.0,17.967480341593426
2007-08-20,1445.550048828125,0.0,21.788618087768555
2007-08-21,1447.1199951171875,0.0,26.178861618041992
2007-08-22,1464.0699462890625,0.0,30.2439022064209
2007-08-23,1462.5,0.0,33.49593544006348
2007-08-24,1479.3699951171875,0.0,39.186991373697914
2007-08-27,1466.7900390625,0.0,38.86178843180338
2007-08-28,1432.3599853515625,0.0,34.146340688069664
2007-08-29,1463.760009765625,0.0,31.138211568196613
2007-08-30,1457.6400146484375,0.0,30.89430872599284
2007-08-31,1473.989990234375,0.0,39.024391174316406
2007-09-04,1489.4200439453125,0.0,45.203253428141274
2007-09-05,1472.2900390625,0.0,48.21138254801432
2007-09-06,1478.550048828125,0.0,49.59349568684896
2007-09-07,1453.550048828125,0.0,43.17073059082031
2007-09-10,1451.699951171875,0.0,39.59349568684896
2007-09-11,1471.489990234375,0.0,37.15447107950846
2007-09-12,1471.56005859375,0.0,39.67479705810547
2007-09-13,1483.949951171875,0.0,44.715447743733726
2007-09-14,1484.25,0.0,47.56097539265951
2007-09-17,1476.6500244140625,0.0,49.756097157796226
2007-09-18,1519.780029296875,0.0,56.91056696573893
2007-09-19,1529.030029296875,0.0,65.44715245564778
2007-09-20,1518.75,0.0,73.33333079020183
2007-09-21,1525.75,0.0,74.79674784342448
2007-09-24,1517.72998046875,0.0,72.68292744954427
2007-09-25,1517.2099609375,0.0,71.54471588134766
2007-09-26,1525.4200439453125,0.0,71.38211313883464
2007-09-27,1531.3800048828125,0.0,73.90243784586589
2007-09-28,1526.75,0.0,75.69105529785156
2007-10-01,1547.0400390625,0.0,78.61788431803386
2007-10-02,1546.6300048828125,0.0,80.16260019938152
2007-10-03,1539.5899658203125,0.0,82.27642313639323
2007-10-04,1542.8399658203125,0.0,81.78861745198567
2007-10-05,1557.5899658203125,0.0,83.0081303914388
2007-10-08,1552.5799560546875,0.0,84.55284627278645
2007-10-09,1565.1500244140625,0.0,86.17886352539062
2007-10-10,1562.469970703125,0.0,86.50406646728516
2007-10-11,1554.4100341796875,0.0,85.52845509847005
2007-10-12,1561.800048828125,0.0,85.04065195719402
2007-10-15,1548.7099609375,0.0,82.8455301920573
2007-10-16,1538.530029296875,0.0,80.56910705566406
2007-10-17,1541.239990234375,64.14634,77.23577117919922
2007-10-18,1540.0799560546875,63.17073,75.0406494140625
2007-10-19,1500.6300048828125,55.85366,67.8861796061198
2007-10-22,1506.3299560546875,59.024387,63.4146359761556
2007-10-23,1519.5899658203125,60.000004,60.00000127156576
2007-10-24,1515.8800048828125,59.024387,62.764227549235024
2007-10-25,1514.4000244140625,58.880775,62.30866495768229
2007-10-26,1535.280029296875,62.530415,63.149365743001304
2007-10-29,1540.97998046875,62.773724,63.99026743570963
2007-10-30,1531.02001953125,60.827248,65.12571080525716
2007-10-31,1549.3800048828125,65.93674,66.34225591023763
2007-11-01,1508.43994140625,55.717762,61.80048624674479
2007-11-02,1509.6500244140625,55.96107,57.90754191080729
2007-11-05,1502.1700439453125,54.0146,50.77047856648763
2007-11-06,1520.27001953125,57.42093,50.608272552490234
2007-11-07,1475.6199951171875,49.14842,46.63422520955404
2007-11-08,1474.77001953125,52.068127,44.2011349995931
2007-11-09,1453.699951171875,47.931873,38.68613052368164
2007-11-12,1439.1800537109375,47.201946,36.090834299723305
2007-11-13,1481.050048828125,54.0146,37.307379404703774
2007-11-14,1470.5799560546875,51.58151,38.929439544677734
2007-11-15,1451.1500244140625,48.786407,39.874131520589195
2007-11-16,1458.739990234375,50.0,37.81545384724935
2007-11-19,1433.27001953125,45.38835,34.223300298055015
2007-11-20,1439.699951171875,46.84466,32.36245981852213
2007-11-21,1416.77001953125,43.4466,28.074434280395508
2007-11-23,1440.699951171875,46.359222,28.074434280395508
2007-11-26,1407.219970703125,41.99029,26.051780064900715
2007-11-27,1428.22998046875,43.932037,26.375404993693035
2007-11-28,1469.02001953125,51.69903,29.93527603149414
2007-11-29,1469.719970703125,51.456306,35.27508227030436
2007-11-30,1481.1400146484375,53.640778,41.01941808064779
2007-12-03,1472.4200439453125,52.184467,41.50485356648763
2007-12-04,1462.7900390625,51.213593,40.69579188028971
2007-12-05,1485.010009765625,54.126213,41.58575948079427
2007-12-06,1507.3399658203125,58.73786,47.00647099812826
2007-12-07,1504.6600341796875,59.2233,54.28802490234375
2007-12-10,1515.9599609375,60.679615,60.27508036295573
2007-12-11,1477.6500244140625,54.36893,55.98705546061198
2007-12-12,1486.5899658203125,55.582523,52.75080998738607
2007-12-13,1488.4100341796875,55.825245,48.13916015625
2007-12-14,1467.949951171875,50.728153,47.6537233988444
2007-12-17,1445.9000244140625,45.38835,41.8284797668457
2007-12-18,1454.97998046875,46.116505,37.621359507242836
2007-12-19,1453.0,46.601944,35.59870529174805
2007-12-20,1460.1199951171875,48.30097,38.75404485066732
2007-12-21,1484.4599609375,51.69903,43.689318339029946
2007-12-24,1496.449951171875,54.36893,51.13268534342448
2007-12-26,1497.6600341796875,54.126213,56.87702306111654
2007-12-27,1476.27001953125,50.0,55.663431803385414
